model;attack;base_class;target_class;epochs;lr;poison_num;epsilon;watermark_opacity;step_size;iterations;run;success;clean_acc;poisoned_acc
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.9266;0.9234
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.9266;0.923
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.9266;0.9255
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.01;0.2;0.01;4000;5;False;0.9266;0.9245
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;2000;1;False;0.9266;0.8922
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;2000;2;False;0.9266;0.8816
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;2000;3;False;0.9266;0.8682
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;2000;4;False;0.9266;0.8944
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;2000;5;False;0.9266;0.9254
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;4000;1;False;0.9266;0.9143
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;4000;2;False;0.9266;0.9067
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;4000;3;False;0.9266;0.922
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;4000;4;False;0.9266;0.9177
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.0;0.01;4000;5;False;0.9266;0.9236
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;2000;1;False;0.9266;0.9253
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;2000;2;False;0.9266;0.9219
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;2000;3;False;0.9266;0.9164
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;2000;4;False;0.9266;0.8212
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;2000;5;False;0.9266;0.9236
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;4000;1;False;0.9266;0.9194
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;4000;2;False;0.9266;0.9206
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;4000;3;False;0.9266;0.8879
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;4000;4;False;0.9266;0.9223
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.03;0.2;0.01;4000;5;False;0.9266;0.9249
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;2000;1;False;0.9266;0.9205
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;2000;2;False;0.9266;0.9079
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;2000;3;False;0.9266;0.9218
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;2000;4;False;0.9266;0.9241
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;2000;5;False;0.9266;0.9099
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;4000;1;False;0.9266;0.9195
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;4000;2;False;0.9266;0.9224
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;4000;3;False;0.9266;0.9226
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;4000;4;False;0.9266;0.9002
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.0;0.01;4000;5;False;0.9266;0.9233
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;2000;1;False;0.9266;0.9174
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;2000;2;False;0.9266;0.8997
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;2000;3;False;0.9266;0.9232
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;2000;4;False;0.9266;0.9206
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;2000;5;False;0.9266;0.9194
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;4000;1;False;0.9266;0.9245
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;4000;2;False;0.9266;0.9204
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;4000;3;False;0.9266;0.9241
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;4000;4;False;0.9266;0.9242
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.03;0.2;0.01;4000;5;False;0.9266;0.9261
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;2000;1;False;0.9266;0.9187
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;2000;2;False;0.9266;0.9242
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;2000;3;False;0.9266;0.92
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;2000;4;False;0.9266;0.9223
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;2000;5;False;0.9266;0.9255
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;4000;1;False;0.9266;0.9244
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;4000;2;False;0.9266;0.9166
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;4000;3;False;0.9266;0.9232
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;4000;4;False;0.9266;0.9233
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.0;0.01;4000;5;False;0.9266;0.9179
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;2000;1;False;0.9266;0.9185
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;2000;2;False;0.9266;0.9247
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;2000;3;False;0.9266;0.9225
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;2000;4;False;0.9266;0.9238
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;2000;5;False;0.9266;0.9204
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;4000;1;False;0.9266;0.9189
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;4000;2;False;0.9266;0.9218
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;4000;3;False;0.9266;0.9236
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;4000;4;False;0.9266;0.9208
model_mnist_lr0.0075;fc;8;3;20;0.1;30;0.05;0.2;0.01;4000;5;False;0.9266;0.9215
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;2000;1;False;0.9266;0.9251
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;2000;2;False;0.9266;0.9246
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;2000;3;False;0.9266;0.8906
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;2000;4;False;0.9266;0.9251
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;2000;5;False;0.9266;0.9185
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;4000;1;False;0.9266;0.8688
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;4000;2;False;0.9266;0.9212
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;4000;3;False;0.9266;0.9205
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;4000;4;False;0.9266;0.9211
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.0;0.01;4000;5;False;0.9266;0.9136
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;2000;1;False;0.9266;0.9192
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;2000;2;False;0.9266;0.9221
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;2000;3;False;0.9266;0.9189
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;2000;4;False;0.9266;0.8989
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;2000;5;False;0.9266;0.9244
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;4000;1;False;0.9266;0.9216
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;4000;2;False;0.9266;0.8632
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;4000;3;False;0.9266;0.9091
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;4000;4;False;0.9266;0.926
model_mnist_lr0.0075;fc;8;3;20;0.1;60;0.05;0.2;0.01;4000;5;True;0.9266;0.9078
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;2000;1;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;2000;2;False;0.9266;0.9249
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;2000;3;False;0.9266;0.9236
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;2000;4;False;0.9266;0.921
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;2000;5;False;0.9266;0.9098
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;4000;1;False;0.9266;0.9219
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;4000;2;False;0.9266;0.9221
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;4000;3;False;0.9266;0.9193
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;4000;4;False;0.9266;0.9255
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.0;0.01;4000;5;False;0.9266;0.9248
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;2000;1;False;0.9266;0.9236
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;2000;2;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;2000;3;False;0.9266;0.9189
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;2000;4;False;0.9266;0.923
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;2000;5;False;0.9266;0.9204
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;4000;1;False;0.9266;0.9239
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;4000;2;False;0.9266;0.9113
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;4000;3;False;0.9266;0.9153
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;4000;4;False;0.9266;0.9182
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.01;0.2;0.01;4000;5;False;0.9266;0.9213
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;2000;1;False;0.9266;0.9203
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;2000;2;False;0.9266;0.9216
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;2000;3;False;0.9266;0.9248
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;2000;4;False;0.9266;0.9116
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;2000;5;False;0.9266;0.9148
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;4000;1;False;0.9266;0.7417
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;4000;2;False;0.9266;0.9144
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;4000;3;False;0.9266;0.9257
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;4000;4;False;0.9266;0.9243
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.0;0.01;4000;5;False;0.9266;0.9109
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;2000;1;False;0.9266;0.9235
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;2000;2;False;0.9266;0.9189
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;2000;3;False;0.9266;0.9181
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;2000;4;False;0.9266;0.9262
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;2000;5;False;0.9266;0.9172
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;4000;1;False;0.9266;0.9081
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.9266;0.9193
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.9266;0.9229
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.9266;0.9233
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.01;0.2;0.01;4000;5;False;0.9266;0.9085
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;2000;1;False;0.9266;0.9079
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;2000;2;False;0.9266;0.9216
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;2000;3;False;0.9266;0.9215
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;2000;4;False;0.9266;0.9246
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;2000;5;False;0.9266;0.9125
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;4000;1;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;4000;2;False;0.9266;0.9226
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;4000;3;False;0.9266;0.9213
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;4000;4;False;0.9266;0.9225
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.0;0.01;4000;5;False;0.9266;0.9185
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;2000;1;False;0.9266;0.9211
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;2000;2;False;0.9266;0.9259
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;2000;3;False;0.9266;0.8943
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;2000;4;False;0.9266;0.9241
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;2000;5;False;0.9266;0.9233
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;4000;1;False;0.9266;0.9217
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;4000;2;False;0.9266;0.913
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;4000;3;False;0.9266;0.926
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;4000;4;False;0.9266;0.9022
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.03;0.2;0.01;4000;5;False;0.9266;0.9215
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;2000;1;False;0.9266;0.9084
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;2000;2;False;0.9266;0.9115
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;2000;3;False;0.9266;0.9248
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;2000;4;False;0.9266;0.922
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;2000;5;False;0.9266;0.9259
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;4000;1;False;0.9266;0.9273
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;4000;2;False;0.9266;0.8932
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;4000;3;False;0.9266;0.9231
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;4000;4;False;0.9266;0.9027
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.0;0.01;4000;5;False;0.9266;0.9225
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;2000;1;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;2000;2;False;0.9266;0.9019
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;2000;3;False;0.9266;0.9241
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;2000;4;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;2000;5;False;0.9266;0.9264
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;4000;1;False;0.9266;0.926
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;4000;2;False;0.9266;0.9195
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;4000;3;False;0.9266;0.9215
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;4000;4;False;0.9266;0.9179
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.03;0.2;0.01;4000;5;False;0.9266;0.9216
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;2000;1;False;0.9266;0.9128
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;2000;2;False;0.9266;0.9217
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;2000;3;False;0.9266;0.9186
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;2000;4;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;2000;5;False;0.9266;0.9136
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;4000;1;False;0.9266;0.9233
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;4000;2;False;0.9266;0.9232
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;4000;3;False;0.9266;0.9009
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;4000;4;False;0.9266;0.9254
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.0;0.01;4000;5;False;0.9266;0.9224
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;2000;1;False;0.9266;0.9216
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;2000;2;False;0.9266;0.9193
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;2000;3;False;0.9266;0.9251
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;2000;4;False;0.9266;0.9254
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;2000;5;False;0.9266;0.8959
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;4000;1;False;0.9266;0.925
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;4000;2;False;0.9266;0.9231
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;4000;3;False;0.9266;0.9207
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;4000;4;False;0.9266;0.9201
model_mnist_lr0.0075;fc;4;9;20;0.1;30;0.05;0.2;0.01;4000;5;False;0.9266;0.9177
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;2000;1;False;0.9266;0.9219
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;2000;2;False;0.9266;0.9156
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;2000;3;False;0.9266;0.9208
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;2000;4;False;0.9266;0.9249
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;2000;5;False;0.9266;0.9105
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;4000;1;False;0.9266;0.9207
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;4000;2;False;0.9266;0.9175
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;4000;3;False;0.9266;0.9204
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;4000;4;False;0.9266;0.9244
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.0;0.01;4000;5;False;0.9266;0.9206
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;2000;1;False;0.9266;0.925
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;2000;2;False;0.9266;0.9244
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;2000;3;False;0.9266;0.8996
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;2000;4;False;0.9266;0.9179
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;2000;5;False;0.9266;0.9127
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;4000;1;False;0.9266;0.9218
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;4000;2;False;0.9266;0.9266
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;4000;3;False;0.9266;0.9256
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;4000;4;False;0.9266;0.9172
model_mnist_lr0.0075;fc;4;9;20;0.1;60;0.05;0.2;0.01;4000;5;False;0.9266;0.9262
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;2000;1;False;0.9266;0.9249
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;2000;2;False;0.9266;0.9214
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;2000;3;False;0.9266;0.9243
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;2000;4;False;0.9266;0.9055
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;2000;5;False;0.9266;0.922
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;4000;1;False;0.9266;0.9213
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;4000;2;False;0.9266;0.92
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;4000;3;False;0.9266;0.9246
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;4000;4;False;0.9266;0.908
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.0;0.01;4000;5;False;0.9266;0.9159
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;2000;1;False;0.9266;0.9132
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;2000;2;False;0.9266;0.9046
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;2000;3;False;0.9266;0.9212
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;2000;4;False;0.9266;0.9191
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;2000;5;False;0.9266;0.9215
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;4000;1;False;0.9266;0.9245
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;4000;2;False;0.9266;0.9257
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;4000;3;False;0.9266;0.9157
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;4000;4;False;0.9266;0.9232
model_mnist_lr0.0075;fc;6;5;20;0.1;30;0.01;0.2;0.01;4000;5;False;0.9266;0.8658
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;2000;1;False;0.9266;0.9245
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;2000;2;False;0.9266;0.9217
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;2000;3;False;0.9266;0.9234
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;2000;4;False;0.9266;0.9228
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;2000;5;False;0.9266;0.8413
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;4000;1;False;0.9266;0.9062
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;4000;2;False;0.9266;0.9133
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;4000;3;False;0.9266;0.9168
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;4000;4;False;0.9266;0.9217
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.0;0.01;4000;5;False;0.9266;0.9248
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;2000;1;False;0.9266;0.9208
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;2000;2;False;0.9266;0.9102
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;2000;3;False;0.9266;0.9234
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;2000;4;False;0.9266;0.9226
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;2000;5;False;0.9266;0.9158
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;4000;1;False;0.9266;0.9239
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;4000;2;False;0.9266;0.9229
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;4000;3;False;0.9266;0.9131
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;4000;4;False;0.9266;0.9212
model_mnist_lr0.0075;fc;6;5;20;0.1;60;0.01;0.2;0.01;4000;5;False;0.9266;0.9255
